show_id,name,type,language,genres,status,runtime,average_runtime,premiered,ended,official_site,rating_average,network_name,country_name,country_code,summary,premiere_year,premiere_month,is_ended,show_age,genre_count,summary_word_count,summary_character_count,sentence_count,average_sentence_length,average_word_length,summary_keywords,sentiment_score,sentiment_label,summary_topic,rating_category,content_cluster,episode_count,episode_count_category,pca_component_1,pca_component_2
126,Mom,Scripted,English,"Comedy, Family",Ended,30.0,30.0,2013-09-23,2021-05-13,http://www.cbs.com/shows/mom/,7.6,CBS,United States,US,"Christy is a single mom who, after years of questionable choices, is now sober and trying to get her life on track. She's tested daily by her newly sober mother, Bonnie, who is trying to make up for all the ways she's let Christy down. Christy is further challenged by her relationships with her own kids. Her daughter Violet is engaged to a man twice her age and her ten-year-old son, Roscoe, would rather live with his father Baxter, a former slacker who has only recently gotten himself together. To help her stay sober, Christy relies on her support system from AA, comprised of her sponsor Marjorie, her wealthy sponsee, Jill, and her emotional friend, Wendy. Christy tries to remain positive as she attempts to overcome her past and build a better future, but with her dysfunctional family and life's many setbacks, it's always an uphill battle.",2013,9,True,13,2,147,851,6,24.5,4.43,"christy, sober, trying, comprised, emotional",0.08031677317391603,Positive,0,High,0,170,Long,0.41108085088850244,-2.376907471447604
127,The Affair,Scripted,English,"Drama, Romance",Ended,60.0,61.0,2014-10-12,2019-11-03,http://www.sho.com/sho/the-affair/home,7.7,Paramount+ with Showtime,United States,US,"At once deeply observed and intriguingly elusive, The Affair explores the emotional effects of an extramarital relationship.Noah is a New York City schoolteacher and novelist who is happily married, but resents his dependence on his wealthy father-in-law. Alison is a young waitress trying to piece her life and marriage back together in the wake of a tragedy. The provocative drama unfolds when Alison and Noah meet in Montauk at the end of Long Island.",2014,10,True,12,2,74,454,4,18.75,4.84,"alison, noah, once, wealthy, young",0.1373737373737374,Positive,4,High,2,53,Long,0.42396758959707265,0.5598263989379607
128,Jane the Virgin,Scripted,English,"Drama, Crime, Romance",Ended,60.0,60.0,2014-10-13,2019-07-31,http://www.cwtv.com/shows/jane-the-virgin,7.3,The CW,United States,US,"When Jane Villanueva was a young girl, her grandmother, Alba, convinced her of two things: telenovelas are the highest form of entertainment, and women must protect their virginity at all costs. Jane the Virgin, although she has always tried to be the good girl who does the right thing, Jane's life has suddenly become as dramatic and complicated as the telenovelas she has always loved.",2014,10,True,12,3,65,388,2,32.5,4.76,"jane, girl, telenovelas, always, costs",0.12176870748299318,Positive,4,High,2,100,Long,0.29610754005093615,0.8121810529235767
129,Marry Me,Scripted,English,Comedy,Ended,30.0,30.0,2014-10-14,2015-05-14,Not Available,5.4,NBC,United States,US,"Six years ago, Annie and Jake bonded over their mutual love of nachos and they've been inseparable ever since. Now, after returning from a romantic two-week island vacation, Jake's all set to pop the question. Before he can ask, though, Annie lets loose on Jake for his inability to commit. She was expecting him to ""put a ring on it"" in paradise and now Jake's perfect proposal is ruined. Not wanting to spend the next 60 years talking about that mess of a proposal, Jake and Annie decide to hold off on the engagement until they can do it right. Yet if history tells us anything, it's when we really want things to go right that they all tend to go wrong. The only thing we know for sure is these two are destined to be together whether they can get it together or not.",2014,10,True,12,1,145,771,7,20.71,4.05,"jake, annie, years, right, proposal",0.16829212454212453,Positive,3,Medium,1,18,Medium,0.022628291357275145,-2.8486741930314112
130,Two and a Half Men,Scripted,English,Comedy,Ended,30.0,30.0,2003-09-22,2015-02-19,http://www.cbs.com/shows/two_and_a_half_men/,6.7,CBS,United States,US,"Charlie is a well-to-do bachelor with a house at the beach, a Jaguar in the front, and an easy way with women. His casual Malibu lifestyle is interrupted when his tightly wound brother Alan, who's facing a divorce, and his son Jake, come to live with him. Together, these two and a half men confront the challenges of growing up; finally. Complicating matters are the brothers' self-obsessed, controlling mother, Evelyn, Alan's estranged wife, Judith and Charlie's crazy neighbor Rose, who wants to be a part of his life and is willing to do anything to be around. After the death of his brother, Alan Harper meets and befriends a lonely young man named Walden Schmidt who turns out to be a billionaire. Unable to afford his brother's home, Alan sells Walden the house, and as a way of showing his gratitude, Walden allows Alan and his son Jake to move in with him.",2003,9,True,23,1,153,865,6,25.5,4.27,"alan, walden, brother, charlie, jake",-0.025041625041625035,Neutral,0,Medium,0,262,Very Long,0.042232285889852526,-2.5556484354373725
131,About a Boy,Scripted,English,"Drama, Comedy, Romance",Ended,30.0,30.0,2014-02-22,2015-07-20,Not Available,6.6,NBC,United States,US,"Will Freeman lives a charmed existence as the ultimate man-child. After writing a hit song, he was granted a life of free time, free love and freedom from financial woes. He's single, unemployed and loving it. So imagine his surprise when Fiona, a needy, single mom and her oddly charming 11-year-old son Marcus move in next door and disrupt his perfect world.",2014,2,True,12,3,62,360,4,15.5,4.37,"single, free, unemployed, disrupt, door",0.3142857142857143,Positive,4,Medium,0,33,Medium,-1.1721874799651515,-1.1337357890911728
132,The Millers,Scripted,English,Comedy,Ended,30.0,30.0,2013-10-03,2015-07-18,http://www.cbs.com/shows/the-millers/,6.2,CBS,United States,US,"The Millers follows Nathan Miller, a recently divorced local roving news reporter looking forward to living the singles life until his parents' marital problems unexpectedly derail his plans. After Nathan finally breaks the news of his divorce to his parents Carol and Tom, his father is inspired to follow suit and stuns the family when he leaves his wife of 43 years. Already in shock, Nathan is even more aghast when his meddlesome mom decides to move in with him. Meanwhile, his absent-minded dad imposes upon Nathan's sister Debbie, her husband Adam and their daughter. Nathan's best friend and news cameraman Ray was excited to be Nathan's wingman in the dating scene, but Carol manages to even cramp his style. Now, as Nathan and his sister settle in with their truly impossible parents, they both wonder just how long the aggravating adjustment period is going to last.",2013,10,True,13,1,147,877,6,24.5,4.73,"nathan, news, parents, even, carol",0.059848484848484845,Positive,0,Medium,1,34,Medium,0.2627252341102885,-2.8506941516394777
133,Elementary,Scripted,English,"Drama, Crime, Mystery",Ended,60.0,60.0,2012-09-27,2019-08-15,http://www.cbs.com/shows/elementary/,8.3,CBS,United States,US,"Elementary is a modern-day take on the classic Sherlock Holmes story about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where his wealthy father forces him to live with his worst nightmare - a sober companion, Dr. Watson.",2012,9,True,14,3,57,344,3,19.0,4.73,"sherlock, elementary, london, companion, sober",0.0036363636363636403,Neutral,2,High,2,154,Long,0.14448202117843714,1.1397188230882087
134,Heroes,Scripted,English,"Drama, Action, Science-Fiction",Ended,60.0,60.0,2006-09-25,2010-02-08,Not Available,7.7,NBC,United States,US,"This epic chronicles the lives of ordinary people who discover they possess extraordinary abilities. As a total eclipse casts a shadow across the globe, viewers follow a genetics professor in India whose father's disappearance leads him to uncover a secret theory—there are people with super powers living among us. A young dreamer tries to convince his politician brother that he can fly. A high school cheerleader learns that she is totally indestructible. A Las Vegas stripper, struggling to make ends meet to support her young son, uncovers that her mirror image has a secret. A prison inmate mysteriously finds himself waking up outside of his cell. A gifted artist, whose drug addiction is destroying his life and the relationship with his girlfriend, can paint the future. A down-on-his-luck beat cop can hear people's thoughts, including the secrets of a captured terrorist. In Japan, a young man develops a way to stop time through sheer will power. Their ultimate destiny is nothing less than saving the world.",2006,9,True,20,3,166,1020,10,16.6,4.84,"people, young, whose, secret, epic",0.04590909090909092,Neutral,3,High,2,78,Long,2.3624666346552585,-0.5740453446417503
136,The McCarthys,Scripted,English,"Comedy, Family",Ended,30.0,30.0,2014-10-30,2015-07-11,Not Available,6.8,CBS,United States,US,"The McCarthys is a multi-camera comedy about a close-knit, sports-crazed Boston family whose somewhat athletically challenged son, Ronny, is chosen by his father to be his assistant high school basketball coach, much to the surprise of his more qualified siblings. Ronny wants nothing more than to move away, join the singles scene and find a partner. His distraught mother, Marjorie is not upset that her favorite son is gay, but that he wants to leave Boston and his family.Ronny's plans change, however, when his politically incorrect and outspoken father, Arthur stuns everyone with his choice for an assistant. Touched by his father's offer, Ronny embarks on a completely different future and he can be sure that his loving family, including his twin brothers Sean and Gerard and his sister Jackie, are going to have a very vocal opinion about it.",2014,10,True,12,2,140,852,5,28.2,4.73,"ronny, father, family, assistant, wants",0.22511111111111112,Positive,0,Medium,0,15,Medium,0.37707292204904025,-2.5152522190357347
137,Cristela,Scripted,English,"Comedy, Legal",Ended,30.0,30.0,2014-10-10,2015-04-17,Not Available,7.0,ABC,United States,US,Cristela's dream of becoming a lawyer is something her traditional Mexican-American family doesn't quite understand. She's entering her sixth year of law school after juggling home obligations and working multiple jobs to pay her way.,2014,10,True,12,2,35,234,2,17.5,4.97,"cristela, entering, multiple, working, obligations",0.15,Positive,0,Medium,0,22,Medium,-1.8017971412204152,-0.8836060279162475
138,The Leftovers,Scripted,English,"Drama, Science-Fiction, Thriller",Ended,60.0,61.0,2014-06-29,2017-06-04,http://www.hbo.com/the-leftovers,8.0,HBO,United States,US,"Three years after millions of people—some 2% of the world's population—vanished into thin air, residents of Mapleton, NY weigh the pros and cons of a ""Heroes Day"" tribute to the local ""Departed"". Attempting to maintain a sense of normalcy in his strained community, police chief Kevin Garvey faces additional challenges at home with his daughter, Jill, who's lost in a cloud of apathy with her friend Aimee, and son, Tom, who has gravitated to a cult led by the charismatic Holy Wayne. Also of concern is a silent, white-clad group of chain-smoking men and women called the Guilty Remnant, who team up in pairs to stake out people and places around town. As tension in Mapleton escalates, the lives of Laurie, an unexpected member of the Guilty Remnant, and Meg, a recently engaged young woman, converge.",2014,6,True,12,3,136,804,4,34.0,4.52,"guilty, people, remnant, mapleton, white",-0.07777777777777778,Negative,3,High,2,28,Medium,1.8852845753127547,-0.14640410516055277
